O1,O2,T3,T4
0.226912143,0.207328994,0.114934649,0.221608183
0.226885058,0.207249648,0.114922061,0.221615431
0.226857974,0.207243926,0.114911761,0.22163336
0.226794268,0.207203109,0.114885821,0.221555921
0.226777102,0.207217605,0.114861789,0.221569654
0.226747729,0.207226379,0.114854159,0.221583006
0.226708819,0.20722142,0.114817538,0.221552106
0.226655032,0.207190139,0.114799609,0.221496412
0.226616122,0.207204635,0.114769854,0.221502897
0.226597811,0.207217605,0.114748492,0.221505567
0.226554324,0.207192428,0.114734378,0.22146208
0.226524951,0.207183273,0.114726748,0.221450635
0.226488329,0.207193572,0.114704242,0.221454069
0.226450945,0.207181365,0.114663424,0.221470853
0.226377322,0.207093627,0.114630618,0.221408292
0.226355196,0.207075317,0.114617648,0.221403715
0.226326968,0.207051665,0.114600482,0.2213999
0.226277758,0.207023055,0.114560427,0.221394559
0.226212145,0.206960113,0.114549365,0.221312543
0.226170183,0.206954772,0.114518466,0.221304914
0.226111056,0.206928069,0.11446506,0.221282789
0.226046969,0.206884963,0.11442348,0.221234342
0.225977922,0.206840712,0.114386858,0.221174833
0.225916124,0.20681668,0.11434566,0.221158429
0.225867296,0.206807906,0.114312472,0.221143171
0.225774217,0.206763274,0.114264025,0.221076413
0.225730348,0.206760604,0.114224352,0.221038266
0.225691057,0.206752593,0.114191546,0.221030637
0.225639558,0.206739241,0.114158358,0.221024533
0.225556779,0.206687361,0.11413814,0.220934506
0.225535799,0.206698043,0.114089312,0.220935269
0.225511003,0.206712538,0.114085497,0.220931073
0.225477052,0.206722838,0.114079394,0.220938321
0.225411058,0.206674391,0.114051546,0.220873853
0.225416398,0.206709868,0.114056887,0.220907803
0.22538054,0.20670262,0.114020647,0.220915814
0.225323701,0.206681258,0.113991655,0.220868894
0.225292421,0.20665074,0.113979067,0.22082655
0.225282884,0.206672866,0.11396686,0.220841046
0.225254655,0.206694228,0.113974871,0.220861646
0.225208879,0.206657225,0.113961519,0.220827313
0.225202012,0.206664473,0.113944353,0.220825787
0.225188279,0.206689269,0.113929476,0.220857831
0.225169969,0.206698806,0.113902773,0.220875379
0.225112748,0.206657607,0.113898577,0.220818539
0.225103212,0.206666762,0.113885225,0.220832272
0.225073075,0.206662184,0.113858904,0.220832272
0.225036073,0.206655699,0.113831819,0.220833035
0.225002122,0.206621749,0.113840212,0.220786496
0.225005937,0.206637007,0.113831056,0.220811673
0.224969697,0.206633193,0.113816179,0.220811292
0.224922013,0.206602675,0.113802065,0.220782681
0.224896455,0.206572539,0.113792147,0.220760175
0.224872422,0.20655461,0.113820375,0.220762845
0.224875092,0.206580931,0.113839067,0.220787259
0.224820542,0.206532103,0.113857759,0.220747586
0.224810243,0.206531722,0.113906969,0.220749493
0.224798035,0.206548888,0.113974489,0.220745297
0.224770188,0.206568343,0.114027895,0.220754834
0.224710297,0.206532103,0.11407596,0.220716306
0.224711823,0.206552321,0.114111056,0.220741864
0.224691605,0.206549651,0.114122881,0.220741101
0.224663377,0.206543166,0.114157595,0.2207617
0.224616837,0.206500441,0.114198031,0.220716306
0.224608445,0.2065157,0.114207186,0.220726605
0.224603867,0.206532103,0.114204134,0.220740338
0.224558091,0.206508452,0.114181246,0.220723935
0.224507355,0.206461531,0.114132799,0.22067587
0.224494385,0.206472594,0.114080919,0.220686551
0.224487519,0.206474883,0.114070238,0.220694562
0.224439835,0.206437499,0.114085116,0.220671674
0.224425721,0.206447035,0.114085116,0.220675488
0.22440474,0.206440932,0.114083208,0.22067587
0.224396729,0.206448561,0.114108767,0.220685788
0.224333405,0.206384093,0.114119829,0.220609875
0.224316239,0.206377608,0.114114107,0.220612546
0.224301743,0.206374556,0.114124026,0.220620938
0.224272751,0.206375319,0.114154925,0.220595379
0.224219727,0.206345183,0.114165987,0.22055151
0.224209809,0.206353194,0.114175905,0.220561429
0.224191498,0.206348616,0.114182772,0.220554181
0.224161362,0.206334502,0.114172091,0.220529004
0.224134278,0.206325728,0.114173235,0.220508404
0.224110626,0.206333357,0.114212145,0.220503064
0.224098419,0.20634709,0.114249148,0.220516797
0.224043106,0.206303221,0.114256014,0.220440121
0.224024796,0.206312376,0.114269366,0.220444699
0.224004578,0.206320006,0.114268984,0.220460721
0.223995041,0.206346327,0.114265169,0.220473691
0.223938965,0.206303603,0.114251437,0.220406933
0.223933243,0.20633145,0.114231982,0.22041914
0.223919128,0.206350905,0.114213671,0.220427533
0.223892044,0.206352812,0.114202227,0.220429059
0.223860382,0.206326491,0.114185061,0.220388241
0.223855804,0.206360442,0.114160265,0.220421429
0.223830246,0.206377226,0.114144625,0.220449276
0.223787521,0.206348616,0.114123644,0.220406552
0.223760818,0.206332976,0.11408893,0.220390149
0.223721145,0.206323058,0.11403438,0.220391293
0.223696731,0.206340987,0.113981356,0.220404263
0.223650192,0.206297881,0.113940157,0.220351239
0.223633407,0.206310469,0.113931383,0.220363446
0.22361586,0.206319243,0.113916506,0.220370694
0.223596786,0.206328398,0.11390201,0.220384045
0.223540329,0.206283766,0.113897432,0.220331021
0.223529647,0.20629254,0.113869203,0.220344372
0.223507141,0.206285292,0.113862719,0.220345135
0.223477005,0.206272703,0.1138631,0.220339032
0.22345755,0.206255537,0.113865007,0.220309658
0.22345755,0.206259733,0.113864626,0.220307751
0.223450302,0.206273848,0.113838304,0.220305081
0.223407196,0.206254393,0.11378795,0.220265026
0.223384689,0.206260496,0.11376697,0.220270748
0.223368286,0.206281096,0.113724245,0.220303936
0.223340057,0.206279951,0.113636125,0.220332928
0.223259567,0.206206709,0.113560594,0.220268078
0.223233627,0.206203657,0.113515581,0.220273037
0.223211501,0.206210905,0.113479341,0.220278759
0.223205398,0.206233031,0.113443101,0.220298214
0.223166106,0.206177336,0.113383974,0.220227261
0.223136352,0.206169707,0.113327134,0.220235653
0.223125289,0.206171995,0.113284028,0.220244046
0.223102401,0.206167799,0.113252366,0.22024252
0.223064254,0.206130797,0.11320659,0.220216198
0.223056625,0.206144911,0.113163102,0.220244427
0.223049758,0.206147581,0.113112367,0.220266171
0.222997115,0.206107908,0.113074983,0.220225735
0.222961257,0.206088072,0.113057054,0.22020628
0.22293608,0.206093794,0.113013566,0.220229931
0.222924254,0.206107145,0.112966264,0.220257397
0.222858642,0.20604077,0.112943757,0.220170803
0.222859023,0.206045347,0.11291858,0.220168133
0.222839187,0.206049925,0.112878144,0.220150204
0.222812102,0.206049925,0.112832749,0.220154019
0.222759841,0.206007582,0.112805283,0.220106335
0.222748778,0.206017881,0.112769044,0.22013876
0.222741912,0.206027037,0.112743485,0.220157452
0.222710631,0.206011015,0.112728989,0.22013876
0.222688506,0.20600453,0.11270572,0.220136471
0.222665236,0.205999189,0.112670624,0.220148297
0.222642348,0.205996138,0.112640107,0.220168896
0.222586272,0.205951887,0.112613022,0.220121594
0.22255995,0.205939299,0.112600053,0.220124645
0.222549651,0.20593968,0.112576783,0.220139523
0.222545836,0.205948835,0.112557328,0.220153637
0.222498915,0.205908018,0.11254741,0.220113201
0.22247412,0.205908781,0.112523758,0.220128079
0.222453902,0.205907637,0.112502015,0.220135708
0.222443602,0.205919844,0.112473786,0.220171185
0.222380278,0.205839735,0.112448227,0.220072765
0.222379897,0.205868727,0.112399781,0.220100994
0.222367308,0.205869871,0.112361634,0.220117397
0.222342513,0.20585652,0.11234256,0.220098705
0.222311995,0.205830198,0.112322724,0.220068188
0.222300169,0.205834394,0.112280381,0.220078106
0.222293303,0.205843168,0.112276566,0.220093365
0.222260496,0.205805784,0.112270462,0.220055981
0.222260878,0.205819136,0.112268174,0.220065899
0.222250578,0.205832868,0.112246048,0.220082302
0.222225401,0.205840879,0.112209046,0.220085354
0.222192976,0.205792051,0.112201035,0.2200453
0.222176954,0.205802351,0.112183487,0.220062847
0.222134993,0.205795103,0.112142288,0.220050259
0.22210562,0.205775266,0.112102997,0.220042629
0.222068617,0.205736738,0.112114823,0.219987698
0.222067473,0.205760389,0.112098801,0.220021648
0.222048399,0.205765348,0.112077057,0.220030041
0.222020552,0.205747419,0.112051117,0.22001173
0.221993467,0.205729109,0.112031281,0.219995709
0.221974775,0.205730253,0.112024414,0.219994564
0.221970198,0.205744749,0.112005341,0.220017071
0.221924421,0.205695158,0.111998856,0.219972057
0.221908018,0.20568791,0.111989319,0.219982739
0.22189047,0.205689054,0.111960327,0.219989986
0.221878645,0.205702024,0.111924469,0.220004482
0.221826383,0.205642896,0.111910355,0.219942303
0.221811506,0.205645567,0.111882507,0.219949551
0.221795103,0.205647474,0.11184436,0.21995451
0.221767256,0.205635648,0.111811935,0.219956036
0.221720716,0.205593687,0.111800491,0.219902248
0.221702406,0.20560742,0.111770737,0.219914455
0.221692106,0.205605894,0.11174823,0.219922466
0.221662351,0.205586439,0.111731064,0.219898815
0.221646711,0.205571943,0.111711227,0.219885464
0.221635648,0.205574232,0.111692535,0.219907589
0.221620771,0.20558415,0.111676513,0.219925137
0.22157118,0.205549436,0.11164447,0.219873257
0.221565839,0.205554395,0.111619293,0.219872494
0.221550581,0.205555921,0.11160823,0.21987936
0.22154257,0.205577665,0.111572372,0.219905682
0.221471616,0.205502897,0.111559402,0.219817562
0.221469327,0.205524259,0.111551773,0.21984045
0.221466657,0.205542951,0.111525833,0.219867916
0.221430036,0.205540281,0.111512481,0.219873638
0.221400663,0.205513959,0.111498367,0.219826336
0.221404478,0.205513197,0.111473571,0.219839687
0.22137663,0.205501752,0.111443435,0.219829769
0.221335431,0.20548802,0.111417495,0.219816036
0.221319791,0.205489927,0.111405288,0.219819088
0.221301099,0.205489545,0.11138507,0.219819469
0.221296903,0.205500227,0.111384689,0.219828243
0.221237775,0.205453306,0.111367904,0.219764919
0.221224042,0.205454832,0.111348449,0.219772549
0.221210691,0.205463987,0.111328613,0.219767208
0.221204587,0.205476575,0.11130191,0.219783611
0.221155378,0.205428892,0.111295806,0.219722957
0.221150418,0.205447965,0.111283599,0.219756908
0.221141645,0.205457883,0.111249267,0.2197756
0.221130582,0.205453687,0.111251556,0.219777126
0.221098157,0.205414396,0.111256896,0.219733639
0.221077558,0.205436903,0.111240112,0.219752331
0.221055432,0.205446821,0.111209594,0.219778271
0.221016904,0.20541287,0.111192809,0.219737835
0.220994779,0.205395704,0.111180221,0.219707699
0.220993253,0.205419355,0.11115924,0.219728679
0.220987149,0.205433851,0.111145507,0.219761104
0.22092764,0.205381208,0.111130248,0.219711132
0.22092497,0.205385786,0.111110412,0.219723339
0.220908566,0.205383115,0.111089812,0.219735927
0.220903989,0.20541287,0.111069594,0.21977293
0.220848676,0.205353361,0.111071883,0.219694729
0.220853253,0.205367475,0.111061965,0.219711895
0.220825406,0.205364042,0.111021911,0.219722194
0.220786496,0.205343824,0.110990249,0.219693203
0.22076666,0.205322461,0.111009704,0.219667263
0.220777722,0.205354886,0.111012374,0.219705791
0.220761319,0.205368619,0.110991012,0.219725246
0.22070448,0.205304532,0.110944472,0.219661159
0.220685406,0.205284696,0.110928069,0.219641323
0.220671674,0.205308729,0.11092044,0.219660015
0.220671292,0.205331998,0.110901366,0.219690532
0.22062933,0.205295377,0.110898696,0.21964056
0.220630093,0.20530644,0.110894881,0.219667263
0.220617505,0.20531941,0.110865127,0.219678325
0.22059805,0.205318647,0.110861312,0.219681377
0.22054617,0.205266767,0.110850249,0.219628734
0.220552655,0.205289274,0.110830413,0.219651622
0.220534726,0.205302244,0.110817824,0.219667644
0.220492383,0.205285077,0.110807525,0.219658489
0.220476742,0.205260663,0.110802947,0.219623775
0.220492764,0.205286603,0.11080905,0.219648952
0.22049162,0.205303388,0.110792647,0.219661541
0.220451184,0.205274778,0.110765563,0.219619579
0.220430966,0.205274396,0.110743056,0.219618435
0.220410748,0.205274396,0.110727416,0.219623775
0.220407696,0.205295759,0.110717498,0.219647045
0.220363064,0.205243879,0.110695372,0.21958601
0.220364972,0.205251127,0.110669814,0.219601268
0.220342846,0.205249219,0.110633574,0.219596691
0.220321102,0.205248075,0.110609923,0.219597454
0.220276852,0.205201535,0.110608016,0.219540615
0.220294781,0.205235486,0.110613356,0.219558925
0.220275326,0.205235868,0.11058322,0.219572277
0.220233364,0.205210691,0.110561858,0.219550151
0.220210476,0.20520535,0.110548888,0.219530315
0.220197125,0.205206113,0.110542021,0.219540996
0.220184918,0.205211835,0.110527144,0.219559688
0.220129986,0.205165296,0.11050273,0.21951353
0.220108242,0.20516644,0.110495101,0.219510479
0.220097942,0.205188184,0.110480223,0.219532222
0.220104427,0.205209546,0.110471449,0.219557781
0.220049877,0.205142408,0.110460387,0.219493694
0.220046444,0.205150037,0.11046115,0.219509334
0.220036907,0.205159955,0.110445891,0.219524593
0.220022411,0.205164151,0.110430251,0.219533748
0.219989224,0.205124479,0.110432921,0.219485683
0.219988079,0.205138593,0.110416899,0.219501705
0.219974346,0.205140882,0.110405074,0.219505519
0.219935436,0.205120664,0.110391722,0.219495983
0.219911404,0.205100064,0.110389052,0.219463558
0.219903393,0.205116468,0.110365401,0.219489498
0.21990263,0.205143171,0.110348997,0.219515438
0.219849224,0.205105786,0.110341368,0.219476528
0.21984312,0.205086331,0.110348616,0.219470424
0.219837398,0.205092816,0.110329924,0.219491405
0.219830532,0.205106549,0.11032115,0.219502468
0.219787807,0.205064588,0.110323058,0.219437236
0.2197962,0.205082898,0.110319624,0.21945631
0.2197859,0.20508595,0.110303984,0.219470806
0.219769115,0.205084806,0.110277663,0.219472713
0.219742412,0.205073743,0.110271941,0.219468517
0.219722576,0.205059247,0.110253249,0.219450588
0.219696636,0.205064588,0.11023799,0.219459743
0.219655437,0.205044751,0.110205565,0.219458217
0.219623775,0.205001645,0.110197172,0.219420452
0.219608516,0.20501843,0.110184965,0.219444484
0.219596309,0.205031781,0.110174284,0.219461269
0.21956007,0.205001645,0.110162459,0.219421215
0.219556255,0.205004315,0.110135756,0.219425792
0.219545955,0.205010037,0.110120878,0.219444103
0.219543666,0.2050314,0.110109816,0.219479579
0.21948759,0.204974942,0.110107145,0.219399089
0.219490261,0.204998593,0.110090742,0.219433803
0.219473094,0.204998593,0.110073576,0.219449825
0.219437999,0.204985242,0.11006938,0.219455165
0.219405193,0.204949384,0.110065565,0.219405574
0.2194071,0.204966931,0.110047255,0.219429225
0.219389934,0.204978375,0.110047255,0.219439907
0.219353694,0.204954724,0.110034285,0.219413967
0.219333095,0.204939084,0.110021696,0.219400997
0.219327373,0.204942899,0.110012159,0.2194174
0.219335384,0.204948621,0.110012159,0.219431514
0.219297618,0.204915814,0.109999189,0.219392223
0.219280071,0.204911237,0.109987364,0.219389171
0.219265956,0.204918485,0.109980116,0.219391841
0.219256419,0.204920773,0.109961042,0.219407482
0.219222469,0.204880719,0.109946165,0.219371242
0.219210262,0.204874997,0.10992671,0.219379253
0.219206065,0.204871564,0.109930143,0.219394893
0.219188899,0.204866605,0.10992137,0.219396038
0.219144267,0.204805188,0.109932051,0.219319744
0.21914236,0.204812817,0.109919462,0.219350643
0.219137782,0.20481358,0.109907255,0.219370479
0.219105357,0.204780011,0.109895811,0.219344539
0.219090861,0.204765897,0.109893522,0.219324703
0.219082088,0.204781537,0.109876356,0.219340343
0.219068355,0.204786115,0.109866819,0.219359416
0.219045085,0.204762082,0.109854994,0.219330043
0.219020289,0.204745297,0.109836683,0.219312496
0.21899435,0.20474339,0.109834394,0.219331951
0.219010753,0.204792981,0.109834394,0.21939146
0.218947429,0.204718213,0.109829054,0.219291896
0.21894781,0.204737286,0.109802351,0.219309444
0.21894514,0.204764752,0.109790144,0.21932661
0.218913859,0.204772382,0.109790907,0.219312114
0.21889326,0.204751782,0.109803114,0.219288463
0.218886012,0.204757504,0.109768019,0.21931631
0.218862361,0.204757504,0.109750852,0.219322414
0.21881277,0.204718976,0.109740553,0.219273967
0.218794078,0.204700284,0.109730253,0.219244594
0.218795604,0.204725461,0.109724912,0.219279308
0.218795222,0.204744916,0.109715757,0.219315929
0.218758982,0.204691891,0.109709272,0.219252986
0.218771571,0.204703717,0.109706983,0.219278926
0.218755168,0.204696469,0.109697065,0.219288844
0.218728846,0.204685788,0.10967227,0.219296474
0.218684977,0.204632382,0.109663496,0.219232768
0.218702525,0.204653363,0.109657392,0.219264049
0.218679255,0.204648022,0.10964137,0.219263286
0.218635386,0.204604916,0.109615049,0.219219798
0.218606394,0.204589276,0.109596738,0.219200725
0.21859228,0.204600339,0.109583006,0.219207973
0.218593043,0.204620557,0.109583006,0.21922285
0.218561,0.204597287,0.109583387,0.219185848
0.218540019,0.204575543,0.109578809,0.219180888
0.218542689,0.204580884,0.109568128,0.219199962
0.218547648,0.204603772,0.109555158,0.21921751
0.218508357,0.204563336,0.109548292,0.219163722
0.21849615,0.204563717,0.109540662,0.219185085
0.218486994,0.204557995,0.109518537,0.21919424
0.218460291,0.204537015,0.109504423,0.219177837
0.218411845,0.204453854,0.109499082,0.219112605
0.218421381,0.204404263,0.109489927,0.219137019
0.218414896,0.204380993,0.109476575,0.219141216
